Millis, ID, Ext, Bus, Len, B0, B1, B2, B3, B4, B5, B6, B7
5262,504,0,0,3,0,d1,1,0,0,0,0,0
5271,504,0,0,3,0,d1,1,0,0,0,0,0
5280,500,0,0,1,2,0,0,0,0,0,0,0
5289,500,0,0,1,2,0,0,0,0,0,0,0
5298,504,0,0,3,0,d1,1,0,0,0,0,0
5307,504,0,0,3,0,d1,1,0,0,0,0,0
5317,500,0,0,1,2,0,0,0,0,0,0,0
5328,500,0,0,1,2,0,0,0,0,0,0,0
5337,500,0,0,1,2,0,0,0,0,0,0,0
5346,500,0,0,1,2,0,0,0,0,0,0,0
5355,504,0,0,3,0,d1,1,0,0,0,0,0
5364,504,0,0,3,0,d1,1,0,0,0,0,0
5373,500,0,0,1,2,0,0,0,0,0,0,0
5382,500,0,0,1,2,0,0,0,0,0,0,0
5391,500,0,0,1,2,0,0,0,0,0,0,0
5401,534,0,0,2,a8,7,0,0,0,0,0,0
5410,504,0,0,3,0,d1,1,0,0,0,0,0
5419,500,0,0,1,2,0,0,0,0,0,0,0
5428,54C,0,0,6,d,c0,0,c,90,0,0,0
5437,510,0,0,3,6b,5,0,0,0,0,0,0
5447,504,0,0,3,0,d1,1,0,0,0,0,0
5456,504,0,0,3,0,d1,1,0,0,0,0,0
